,Released,Movie,Genre,Budget,Revenue,Trailer,Year
18134,2007-05-04 00:00:00,The Treatment,Romantic Comedy,,82701.0,,2007
18135,1945-01-01 00:00:00,A Tree Grows in Brooklyn,,,9000000.0,,1945
18136,2008-12-31 00:00:00,The Tree of Life,Documentary,,0.0,,2008
18137,2011-05-27 00:00:00,The Tree of Life,Drama,35000000.0,13305665.0,Play,2011
18138,2011-07-15 00:00:00,The Tree,Drama,,71158.0,,2011
18139,2009-04-22 00:00:00,Treeless Mountain,,,60336.0,,2009
18140,1996-10-11 00:00:00,Trees Lounge,Drama,1300000.0,749741.0,,1996
18141,1999-05-21 00:00:00,Trekkies,Documentary,375000.0,617172.0,,1999
18142,2010-11-16 00:00:00,Trekking the World: Scenic Journeys,Documentary,,0.0,,2010
18143,2001-10-26 00:00:00,Trembling Before G-D,Documentary,,763755.0,,2001
18144,1990-01-19 00:00:00,Tremors,Action,10000000.0,16667084.0,,1990
18145,2000-11-22 00:00:00,The Trench,,,0.0,,2000
18146,1983-03-11 00:00:00,Trenchcoat,Comedy,,4304286.0,,1983
18147,2005-12-14 00:00:00,Los tres entierros de Melquiades Estrada,Drama,15000000.0,5027684.0,,2005
18148,1992-12-25 00:00:00,Trespass,Action,,13747138.0,,1992
18149,2011-10-14 00:00:00,Trespass,Thriller/Suspense,,16816.0,,2011
18150,2010-12-31 00:00:00,Triage,,,0.0,,2010
18151,1997-05-30 00:00:00,Trial And Error,Comedy,,13602831.0,,1997
18152,1994-09-09 00:00:00,Trial by Jury,Drama,,6971777.0,,1994
18153,2001-09-14 00:00:00,A Trial in Prague,,,9200.0,,2001
18154,1974-01-01 00:00:00,The Trial of Billy Jack,,,89000000.0,,1974
18155,2000-05-26 00:00:00,The Trial of Old Drum,,,1025.0,,2000
18156,2010-12-31 00:00:00,The Trial of the Chicago 7,Drama,,0.0,,2010
18157,2000-06-23 00:00:00,The Trial,,,17815.0,,2000
18158,1993-01-01 00:00:00,The Trial,,,33000.0,,1993
18159,2010-09-10 00:00:00,The Trial,Drama,,19753.0,,2010
18160,2007-06-15 00:00:00,The Trials of Darryl Hunt,Documentary,200000.0,1217.0,,2007
18161,2002-09-25 00:00:00,The Trials of Henry Kissinger,Documentary,,515678.0,,2002
18162,2013-08-23 00:00:00,The Trials of Muhammad Ali,Documentary,,59081.0,,2013
18163,2009-09-15 00:00:00,Triangle,,12000000.0,0.0,,2009
18164,1980-12-19 00:00:00,Tribute,,,9000000.0,,1980
18165,1999-07-23 00:00:00,Trick,Comedy,,2049595.0,,1999
18166,2006-12-31 00:00:00,Trick 2,,,0.0,,2006
18167,1986-10-24 00:00:00,Trick or Treat,Horror,,6000000.0,,1986
18168,2013-12-31 00:00:00,The Trick or Treaters,,,0.0,,2013
18169,2009-10-06 00:00:00,Trick 'r Treat,Comedy,,0.0,,2009
18170,2013-12-13 00:00:00,Tricked,Documentary,,3533.0,,2013
18171,2009-12-31 00:00:00,Tricks of a Woman,,,0.0,,2009
18172,2010-12-31 00:00:00,Trigger,Drama,,0.0,,2010
18173,1996-08-30 00:00:00,The Trigger Effect,Drama,,3608238.0,,1996
18174,2005-09-16 00:00:00,Trilogia I: To Livadi pou dakryzei,Drama,,24514.0,,2005
18175,1999-12-31 00:00:00,The Trio,,,0.0,,1999
18176,2003-05-09 00:00:00,The Trip,,,305403.0,,2003
18177,2011-06-10 00:00:00,The Trip,Comedy,,2030962.0,,2011
18178,1985-12-20 00:00:00,The Trip to Bountiful,Drama,,7466662.0,,1985
18179,2014-08-31 00:00:00,The Trip to Italy,Comedy,,0.0,,2014
18180,2012-04-10 00:00:00,A Trip to the Moon,Adventure,,0.0,,2012
18181,2010-12-31 00:00:00,Triple Dog,Thriller/Suspense,,0.0,,2010
18182,2011-12-31 00:00:00,Triple Frontier,Action,,0.0,,2011
18183,2003-11-26 00:00:00,Les Triplettes de Belleville,Musical,2000000.0,7301288.0,,2003
18184,2007-04-20 00:00:00,The Tripper,Horror,,23200.0,,2007
18185,1999-05-12 00:00:00,Trippin',Comedy,3000000.0,9017070.0,,1999
18186,2008-03-25 00:00:00,Tripping the Rift: The Movie,Comedy,,0.0,,2008
18187,2012-07-13 00:00:00,Trishna,Drama,,240381.0,,2012
18188,2006-01-13 00:00:00,Tristan & Isolde,Drama,,14734633.0,,2006
18189,2008-01-18 00:00:00,Tristan und Isolde at La Scala,Concert/Performance,,50172.0,,2008
18190,1970-09-21 00:00:00,Tristana,Drama,,14586.0,,1970
18191,2006-01-27 00:00:00,Tristram Shandy: A Cock and Bull Story,Comedy,4750000.0,1253413.0,,2006
18192,2008-05-02 00:00:00,Il Trittico at Fenice,Concert/Performance,,79842.0,,2008
18193,2002-04-17 00:00:00,The Triumph of Love,,,446942.0,,2002
18194,1989-12-08 00:00:00,Triumph of the Spirit,,,408839.0,,1989
18195,2012-12-31 00:00:00,Triumph of the Wall,Documentary,,0.0,,2012
18196,2000-06-28 00:00:00,Trixie,,,291022.0,,2000
18197,2000-02-11 00:00:00,Trois,Thriller/Suspense,200000.0,1161843.0,,2000
18198,1994-01-26 00:00:00,Trois couleurs: Blanc,Drama,,1464000.0,,1994
18199,1993-12-05 00:00:00,Trois couleurs: Bleu,Drama,,1324974.0,,1993
18200,1994-11-23 00:00:00,Trois couleurs: Rouge,Drama,,4043000.0,,1994
18201,1997-09-26 00:00:00,Trojan War,Comedy,,217.0,,1997
18202,1986-01-17 00:00:00,Troll,Horror,,4542346.0,,1986
18203,1998-08-25 00:00:00,Troll 2,Horror,,0.0,,1998
18204,1994-01-01 00:00:00,A Troll in Central Park,,,71368.0,,1994
18205,2015-12-31 00:00:00,Trollhunters,,,0.0,,2015
18206,2011-06-10 00:00:00,Trolljegeren,Horror,,253444.0,,2011
18207,2016-11-04 00:00:00,Trolls,Comedy,,0.0,,2016
18208,2009-12-31 00:00:00,Tromper Le Silence,Drama,,0.0,,2009
18209,1982-07-09 00:00:00,Tron,Action,17000000.0,26918576.0,,1982
18210,2010-12-17 00:00:00,Tron: Legacy,Adventure,200000000.0,172062763.0,Play,2010
18211,1989-03-22 00:00:00,Troop Beverly Hills,Comedy,18000000.0,7190505.0,,1989
18212,2012-10-16 00:00:00,Trooper and the Legend of the Golden Key,Adventure,,0.0,,2012
18213,2008-09-19 00:00:00,Tropa de Elite,Action,6537890.0,8744.0,,2008
18214,2011-11-11 00:00:00,Tropa de Elite 2: O Inimigo Agora É Outro,Action,,100119.0,,2011
18215,2008-08-13 00:00:00,Tropic Thunder,Comedy,90000000.0,110461307.0,,2008
18216,2005-06-24 00:00:00,Tropical Malady,Drama,,46750.0,,2005
18217,2010-05-14 00:00:00,The Trotsky,,,440008.0,,2010
18218,1939-12-31 00:00:00,Trouble Brewing,,,0.0,,1939
18219,2012-12-31 00:00:00,Trouble Down Under,Adventure,,0.0,,2012
18220,2001-11-30 00:00:00,Trouble Every Day,Horror,,92943.0,,2001
18221,1985-12-11 00:00:00,Trouble in Mind,Drama,,0.0,,1985
18222,2011-12-31 00:00:00,Trouble Is My Business,Thriller/Suspense,,0.0,,2011
18223,2008-08-22 00:00:00,Trouble the Water,Documentary,,520151.0,,2008
18224,2012-03-23 00:00:00,The Trouble With Bliss,Comedy,,13093.0,,2012
18225,1969-12-31 00:00:00,The Trouble with Girls,,,0.0,,1969
18226,1955-10-03 00:00:00,The Trouble With Harry,Thriller/Suspense,1200000.0,7000000.0,,1955
18227,2006-08-11 00:00:00,The Trouble with Men and Women,Drama,,967.0,,2006
18228,2009-02-27 00:00:00,The Trouble With Romance,,,0.0,,2009
18229,1987-01-01 00:00:00,The Trouble with Spies,,,205507.0,,1987
18230,2012-09-21 00:00:00,Trouble with the Curve,Drama,60000000.0,35763137.0,Play,2012
18231,2012-09-14 00:00:00,The Trouble with the Truth,Drama,,0.0,,2012
18232,2004-05-14 00:00:00,Troy,Action,150000000.0,133298577.0,,2004
18233,2008-10-17 00:00:00,Tru Loved,Romantic Comedy,,9467.0,,2008
18234,2007-12-31 00:00:00,Truands,,,0.0,,2007
18235,1998-04-24 00:00:00,The Truce,,,71448.0,,1998
18236,2008-12-31 00:00:00,Truck,,,0.0,,2008
18237,2009-10-09 00:00:00,Trucker,Drama,1500000.0,52429.0,,2009
18238,2006-02-03 00:00:00,Trudell,Documentary,,26756.0,,2006
18239,1989-02-17 00:00:00,True Believer,Drama,,8742000.0,,1989
18240,1991-03-15 00:00:00,True Colors,,,418807.0,,1991
18241,1981-09-25 00:00:00,True Confessions,,,12200000.0,,1981
18242,2009-12-31 00:00:00,The True Confessions of Charlotte Doyle,Adventure,,0.0,,2009
18243,1999-03-19 00:00:00,True Crime,Drama,,16676845.0,,1999
18244,1969-06-11 00:00:00,True Grit,Western,,31132592.0,,1969
18245,2010-12-22 00:00:00,True Grit,Western,35000000.0,171243005.0,Play,2010
18246,1991-01-01 00:00:00,True Identity,,,4693236.0,,1991
18247,1994-07-15 00:00:00,True Lies,Action,100000000.0,146282411.0,,1994
18248,2010-12-31 00:00:00,True Nature,Thriller/Suspense,,0.0,,2010
18249,1993-09-10 00:00:00,True Romance,Thriller/Suspense,12500000.0,12281000.0,,1993
18250,1986-10-10 00:00:00,True Stories,,,2545142.0,,1986
18251,2013-10-25 00:00:00,A True Story,Comedy,45000.0,0.0,,2013
18252,2012-05-31 00:00:00,True Wolf,Documentary,,0.0,,2012
18253,1991-05-03 00:00:00,Truly Madly Deeply,Drama,,1554742.0,,1991
18254,1998-06-05 00:00:00,The Truman Show,Drama,60000000.0,125618201.0,,1998
18255,2008-06-27 00:00:00,Trumbo,Documentary,,108280.0,,2008
18256,2001-05-11 00:00:00,The Trumpet of the Swan,,,152525.0,,2001
18257,2011-04-01 00:00:00,Trust,Drama,4000000.0,120016.0,,2011
18258,2013-12-31 00:00:00,Trust Me,,,0.0,,2013
18259,2006-08-18 00:00:00,Trust the Man,Comedy,9000000.0,1530535.0,,2006
18260,2014-01-10 00:00:00,Truth,Thriller/Suspense,,1626.0,,2014
18261,1996-04-26 00:00:00,The Truth About Cats & Dogs,Romantic Comedy,,34084531.0,,1996
18262,2002-10-25 00:00:00,The Truth About Charlie,Thriller/Suspense,,5303000.0,,2002
18263,2014-01-10 00:00:00,The Truth About Emanuel,Drama,,4404.0,,2014
18264,2009-09-15 00:00:00,Truth Hall,,,0.0,,2009
18265,1997-05-02 00:00:00,"Truth or Consequences, N.M.",Action,,54154.0,,1997
18266,2012-10-09 00:00:00,Truth or Die,Horror,,0.0,,2012
18267,2012-12-31 00:00:00,The Truth,,,0.0,,2012
18268,2008-05-30 00:00:00,Trying to Get Good: The Jazz Odyssey of Jack Sheldon,Documentary,,19712.0,,2008
18269,2006-02-24 00:00:00,Tsotsi,Drama,3000000.0,2912606.0,,2006
18270,2007-12-31 00:00:00,Tsubaki Sanjûrô,Action,,0.0,,2007
18271,2008-12-31 00:00:00,Tsukiji Uogashi Sandaime,,,0.0,,2008
18272,2011-08-05 00:00:00,Cold Fish,Horror,,0.0,,2011
18273,2009-12-31 00:00:00,Tsurugidake: Ten no Ki,,,0.0,,2009
18274,2011-12-31 00:00:00,TT3D: Closer to the Edge,Documentary,,0.0,,2011
18275,2013-08-16 00:00:00,Tu seras mon fils,Drama,,203636.0,,2013
18276,2011-12-31 00:00:00,Tu Xia Chuan Qi,,12000000.0,0.0,,2011
18277,2010-12-31 00:00:00,Les Tuche,Comedy,,0.0,,2010
18278,2002-10-11 00:00:00,Tuck Everlasting,Drama,15000000.0,19161999.0,,2002
18279,2011-09-30 00:00:00,Tucker & Dale vs. Evil,Black Comedy,5000000.0,223838.0,,2011
18280,1988-08-12 00:00:00,Tucker: The Man and His Dream,Drama,,19652638.0,,1988
18281,1985-01-11 00:00:00,Tuff Turf,Action,,9369329.0,,1985
18282,2011-12-31 00:00:00,Tulia,Drama,,0.0,,2011
18283,2002-11-01 00:00:00,Tully,Drama,,433264.0,,2002
18284,2009-04-01 00:00:00,Tulpan,Comedy,,158741.0,,2009
18285,2009-11-13 00:00:00,Tum Mile,Drama,,13937.0,,2009
18286,2013-02-16 00:00:00,La tumba de los muertos vivientes,Horror,,0.0,,2013
18287,1999-11-24 00:00:00,Tumbleweeds,Drama,312000.0,1350248.0,,1999
18288,1990-01-01 00:00:00,Tune in Tomorrow,,,1794000.0,,1990
18289,2005-04-27 00:00:00,The Tunnel,Drama,,46296.0,,2005
18290,2011-12-31 00:00:00,Tupac,Drama,,0.0,,2011
18291,2003-11-14 00:00:00,Tupac Resurrection,Documentary,,7718961.0,,2003
18292,2001-08-10 00:00:00,The Turandot Project,,,81385.0,,2001
18293,2013-07-17 00:00:00,Turbo,Adventure,135000000.0,83028130.0,Play,2013
18294,1997-03-28 00:00:00,Turbo: A Power Rangers Movie,Action,,8363899.0,,1997
18295,1997-01-10 00:00:00,Turbulence,Thriller/Suspense,55000000.0,11532774.0,,1997
18296,2006-12-01 00:00:00,Turistas,Thriller/Suspense,10000000.0,7027762.0,,2006
18297,1985-02-15 00:00:00,Turk 182!,Comedy,,3563635.0,,1985
18298,1983-09-02 00:00:00,Turkey Shoot,Action,,1233657.0,,1983
18299,2012-03-15 00:00:00,Turkisch fur Anfanger,Romantic Comedy,,0.0,,2012
18300,2000-09-06 00:00:00,Turn It Up,Drama,,1244676.0,,2000
18301,2008-05-09 00:00:00,Turn the River,Drama,,2900.0,,2008
18302,1941-12-31 00:00:00,Turned Out Nice Again,,,0.0,,1941
18303,1989-07-28 00:00:00,Turner & Hooch,Comedy,,71079915.0,,1989
18304,2009-12-31 00:00:00,Turning Green,Comedy,,0.0,,2009
18305,1977-11-18 00:00:00,The Turning Point,Drama,,33600000.0,,1977
18306,2014-12-31 00:00:00,Turnt Up,,,0.0,,2014
18307,1992-01-01 00:00:00,Turtle Beach,,,778535.0,,1992
18308,1986-02-14 00:00:00,Turtle Diary,Drama,,2053364.0,,1986
18309,2011-06-24 00:00:00,Turtle: The Incredible Journey,Documentary,,391942.0,Play,2011
18310,2005-02-18 00:00:00,Turtles Can Fly,Drama,,256822.0,,2005
18311,2014-09-30 00:00:00,Tusk,Horror,,0.0,,2014
18312,2008-12-31 00:00:00,Tutta la vita davanti,Comedy,,0.0,,2008
18313,2000-12-15 00:00:00,Tuvalu,,,411678.0,,2000
18314,2002-09-27 00:00:00,The Tuxedo,Action,60000000.0,50586000.0,,2002
18315,2008-04-04 00:00:00,Tuyade Hunshi,Drama,,88148.0,,2008
18316,2007-04-06 00:00:00,The TV Set,Comedy,,265550.0,,2007
18317,2013-12-31 00:00:00,TWA Flight 800,,,0.0,,2013
18318,1974-12-31 00:00:00,'Twas the Night Before Christmas,Adventure,,0.0,,1974
18319,1996-10-25 00:00:00,Twelfth Night: Or What You Will,Comedy,,588621.0,,1996
18320,2010-08-06 00:00:00,Twelve,Thriller/Suspense,,183920.0,,2010
18321,2006-05-19 00:00:00,Twelve and Holding,Drama,,96464.0,,2006
18322,1995-12-27 00:00:00,Twelve Monkeys,Drama,29000000.0,57141459.0,,1995
18323,1949-01-01 00:00:00,Twelve O'Clock High,,,6450000.0,,1949
18324,2013-10-18 00:00:00,12 Years a Slave,Drama,20000000.0,56435067.0,Play,2013
18325,2008-12-31 00:00:00,Twentieth Century Boys,,,0.0,,2008
18326,1993-01-01 00:00:00,Twenty Bucks,Comedy,,64000.0,,1993
18327,2013-06-14 00:00:00,20 Feet From Stardom,Documentary,,4937947.0,,2013
18328,2004-04-09 00:00:00,Twentynine Palms,Drama,,54523.0,,2004
18329,1985-10-23 00:00:00,Twice in a Lifetime,Drama,,7681246.0,,1985
18330,1983-03-18 00:00:00,Twice Upon a Time,,,0.0,,1983
18331,1999-05-28 00:00:00,Twice Upon a Yesterday,,,258464.0,,1999
18332,1998-03-06 00:00:00,Twilight,Drama,20000000.0,15055091.0,,1998
18333,2008-11-21 00:00:00,Twilight,Drama,37000000.0,192769854.0,,2008
18334,2010-03-20 00:00:00,Twilight in Forks: Saga of the Real Town,Documentary,,0.0,,2010
18335,2000-09-27 00:00:00,Twilight in Los Angeles,,,3174.0,,2000
18336,1997-10-24 00:00:00,Twilight of the Golds,,,20868.0,,1997
18337,2011-11-18 00:00:00,"The Twilight Saga: Breaking Dawn, Part 1",Drama,127500000.0,281287133.0,Play,2011
18338,2012-11-16 00:00:00,"The Twilight Saga: Breaking Dawn, Part 2",Drama,136200000.0,292324737.0,Play,2012
18339,2010-06-29 00:00:00,The Twilight Saga: Twilight/New Moon Combo,,,2385237.0,,2010
18340,2004-04-23 00:00:00,The Twilight Samurai,Drama,,529212.0,,2004
18341,1983-02-18 00:00:00,Twilight Time,,,0.0,,1983
18342,2011-12-31 00:00:00,Twilight Watch,,,0.0,,2011
18343,1983-06-24 00:00:00,Twilight Zone: The Movie,Horror,10000000.0,29500000.0,,1983
18344,1999-04-09 00:00:00,Twin Dragons,Action,,8332431.0,,1999
18345,1999-07-30 00:00:00,Twin Falls Idaho,Drama,500000.0,985341.0,,1999
18346,1992-08-28 00:00:00,Twin Peaks: Fire Walk With Me,Thriller/Suspense,,4160851.0,,1992
18347,2005-05-06 00:00:00,Twin Sisters,Drama,,1207.0,,2005
18348,1997-05-09 00:00:00,Twin Town,,,74188.0,,1997
18349,2012-07-31 00:00:00,Twinkle Toes,Adventure,,0.0,,2012
18350,1988-12-09 00:00:00,Twins,Comedy,15000000.0,111936388.0,,1988
18351,2004-05-21 00:00:00,Twist,Drama,,50968.0,,2004
18352,1986-08-08 00:00:00,Twist & Shout,,,0.0,,1986
18353,2005-07-01 00:00:00,Twist of Faith,Documentary,,8129.0,,2005
18354,2004-02-27 00:00:00,Twisted,Thriller/Suspense,50000000.0,25195050.0,,2004
18355,2008-05-23 00:00:00,Twisted: A Balloonamentary,Documentary,,4345.0,,2008
18356,1996-05-10 00:00:00,Twister,Action,88000000.0,241888385.0,,1996
18357,2013-07-23 00:00:00,Twixt,Horror,,0.0,,2013
18358,2010-12-31 00:00:00,Twixt Now and Sunrise,Thriller/Suspense,,0.0,,2010
18359,1995-11-22 00:00:00,Two Bits,,,5000.0,,1995
18360,2004-06-25 00:00:00,Two Brothers,Drama,72000000.0,19176754.0,,2004
18361,2005-01-21 00:00:00,Two by Scorsese,Documentary,,3845.0,,2005
18362,2001-09-07 00:00:00,Two Can Play That Game,Romantic Comedy,13000000.0,22235901.0,,2001
18363,2010-08-27 00:00:00,The Two Escobars,Documentary,,10942.0,,2010
18364,2007-12-31 00:00:00,Two Faces of My Girlfriend,Comedy,,0.0,,2007
18365,2000-10-06 00:00:00,Two Family House,Drama,,1015122.0,,2000
18366,1995-01-01 00:00:00,Two Friends,,,73754.0,,1995
18367,2011-04-01 00:00:00,Two Gates of Sleep,Drama,,0.0,,2011
18368,1998-04-24 00:00:00,Two Girls and a Guy,Drama,1000000.0,2057193.0,,1998
18369,1944-01-01 00:00:00,Two Girls and a Sailor,,,3500000.0,,1944
18370,1996-01-12 00:00:00,Two if by Sea,Romantic Comedy,,10493670.0,,1996
18371,2013-10-18 00:00:00,Two Jacks,Comedy,,0.0,,2013
18372,1990-08-10 00:00:00,The Two Jakes,Thriller/Suspense,,10005969.0,,1990
18373,2013-01-08 00:00:00,Two-Lane Blacktop,Drama,,0.0,,2013
18374,2009-02-13 00:00:00,Two Lovers,Drama,12000000.0,3149034.0,,2009
18375,2004-03-26 00:00:00,Two Men Went to War,Comedy,,150208.0,,2004
18376,2010-06-01 00:00:00,Two Minute Warning,Thriller/Suspense,,0.0,,2010
18377,1998-05-01 00:00:00,Two Moon Junction,Drama,,1547397.0,,1998
18378,1996-03-15 00:00:00,Two Much,Romantic Comedy,,1078555.0,,1996
18379,1970-06-16 00:00:00,Two Mules for Sister Sara,Action,,5050000.0,,1970
18380,2001-01-26 00:00:00,Two Ninas,,,10976.0,,2001
18381,1983-12-16 00:00:00,Two of a Kind,Comedy,,23700000.0,,1983
18382,1968-02-19 00:00:00,The Two of Us,Comedy,,50710.0,,1968
18383,1946-01-01 00:00:00,Two Sisters from Boston,,,3600000.0,,1946
18384,2007-12-31 00:00:00,Two Stupid Eggs,,,0.0,,2007
18385,2008-07-22 00:00:00,Two Tickets to Paradise,Comedy,,0.0,,2008
18386,2008-11-25 00:00:00,Two Tigers,,,0.0,,2008
18387,2007-03-02 00:00:00,Two Weeks,Comedy,,46605.0,,2007
18388,2002-12-20 00:00:00,Two Weeks Notice,Romantic Comedy,60000000.0,93354918.0,,2002
18389,1990-08-24 00:00:00,The Two Worlds Of Jennie Logan,Drama,,0.0,,1990
18390,2003-06-13 00:00:00,Tycoon,,5000000.0,121016.0,,2003
18391,2000-12-31 00:00:00,Tycus,Action,,0.0,,2000
18392,2004-10-01 00:00:00,Tying the Knot,Documentary,,37464.0,,2004
18393,2014-03-14 00:00:00,Tyler Perry's The Single Moms Club,Comedy,,15335282.0,Play,2014
18394,2013-12-13 00:00:00,Tyler Perry's A Madea Christmas,Comedy,25000000.0,52543354.0,Play,2013
18395,2012-06-12 00:00:00,Tyler Perry's Aunt Bam's Place - The Play,Comedy,,0.0,,2012
18396,2012-02-24 00:00:00,Tyler Perry's Good Deeds,Drama,14000000.0,35025791.0,Play,2012
18397,2012-10-23 00:00:00,Tyler Perry's I Don't Want to Do Wrong,Drama,,0.0,,2012
18398,2013-02-05 00:00:00,Tyler Perry's Madea Gets a Job: The Play,Comedy,,0.0,,2013
18399,2012-06-29 00:00:00,Tyler Perry's Madea's Witness Protection,Comedy,,65653242.0,Play,2012
18400,2009-01-13 00:00:00,Tyler Perry's Marriage Counselor,Concert/Performance,,0.0,,2009
18401,2013-07-09 00:00:00,Tyler Perry's the Haves and Have Nots,Comedy,,0.0,,2013
18402,2013-03-29 00:00:00,Tyler Perry's Temptation,Drama,,51975354.0,Play,2013
18403,2011-11-18 00:00:00,Tyrannosaur,Drama,,22088.0,,2011
18404,2013-12-31 00:00:00,Rob Zombie's Tyrannosaurus Rex,Horror,,0.0,,2013
18405,2009-04-24 00:00:00,Tyson,Documentary,,887918.0,,2009
18406,2000-04-21 00:00:00,U-571,Action,62000000.0,77086030.0,,2000
18407,2007-03-28 00:00:00,U-Carmen e-Khayelitsha,Musical,,494152.0,,2007
18408,2008-04-11 00:00:00,U Me Aur Hum,Drama,,1028191.0,,2008
18409,2012-06-01 00:00:00,U.N. Me,Documentary,,0.0,,2012
18410,1998-03-06 00:00:00,U.S. Marshals,Thriller/Suspense,,57833603.0,,1998
18411,2000-12-31 00:00:00,U.S. Seals,,,0.0,,2000
18412,2006-09-15 00:00:00,The U.S. vs John Lennon,Documentary,,1109146.0,,2006
18413,1997-10-03 00:00:00,U-Turn,Drama,,6690074.0,,1997
18414,2008-01-23 00:00:00,U2 3D,Concert/Performance,15000000.0,12898847.0,,2008
18415,1988-11-04 00:00:00,U2: Rattle and Hum,Concert/Performance,,8600823.0,,1988
18416,2006-09-19 00:00:00,U2 - Zoo TV Live From Sydney,,,0.0,,2006
18417,2010-07-16 00:00:00,Udaan,,,7461.0,,2010
18418,2006-12-31 00:00:00,Udon,,,0.0,,2006
18419,2012-11-17 00:00:00,UFC 154,Concert/Performance,,0.0,,2012
18420,2014-01-07 00:00:00,UFC Presents Ronda Rousey: Breaking Ground,Documentary,,0.0,,2014
18421,2008-08-01 00:00:00,Ugly aur Pagli,Comedy,,7362.0,,2008
18422,2009-07-24 00:00:00,The Ugly Truth,Romantic Comedy,38000000.0,88915214.0,Play,2009
18423,1989-07-21 00:00:00,UHF,,5000000.0,6157157.0,,1989
18424,1997-06-13 00:00:00,Ulee's Gold,Drama,2700000.0,9054736.0,,1997
18425,2011-12-31 00:00:00,El Ultimo Elvis,Drama,,0.0,,2011
18426,2011-12-31 00:00:00,La Ultima Muerte,,,0.0,,2011
18427,2006-08-08 00:00:00,Ultimate Avengers 2: Rise of the Panther,,,0.0,,2006
18428,2006-02-21 00:00:00,Ultimate Avengers - The Movie,,,0.0,,2006
18429,2007-03-09 00:00:00,The Ultimate Gift,Drama,9000000.0,3438735.0,,2007
18430,2010-12-31 00:00:00,The Ultimate Heist,,,0.0,,2010
18431,2013-09-06 00:00:00,The Ultimate Life,Drama,,1327841.0,,2013
18432,2010-12-15 00:00:00,Ultimate Walt Disney World,Documentary,,0.0,,2010
18433,2014-04-01 00:00:00,Ultimate Warrior: The Ultimate Collection,Documentary,,0.0,,2014
18434,2011-03-01 00:00:00,The Ultimate Wave Tahiti,Documentary,,0.0,,2011
18435,2006-12-31 00:00:00,Ultraman Mebius & Ultraman Brothers,,,0.0,,2006
18436,2011-02-26 00:00:00,Ultramarines,Action,,0.0,,2011
18437,2012-12-31 00:00:00,Ultrasonic,,,0.0,,2012
18438,2012-01-20 00:00:00,Ultrasuede: In Search of Halston,Documentary,,10357.0,,2012
18439,2006-03-03 00:00:00,Ultraviolet,Action,30000000.0,18522064.0,,2006
18440,2002-05-10 00:00:00,Umberto D,,,74308.0,,2002
18441,2009-12-31 00:00:00,Umbrage,Horror,,0.0,,2009
18442,2004-02-13 00:00:00,Umbrellas of Cherbourg,,,18425.0,,2004
18443,2006-12-31 00:00:00,Umizaru 2: Test of Trust,,,0.0,,2006
18444,2006-11-03 00:00:00,Umrao Jaan,Drama,,485000.0,,2006
18445,1997-05-02 00:00:00,Un Air de Famille,,,316872.0,,1997
18446,2010-11-23 00:00:00,Un Anno Come Io Comanda,Concert/Performance,,0.0,,2010
18447,2009-12-31 00:00:00,Un'Estate Ai Caraibi,Comedy,,0.0,,2009
18448,2000-06-02 00:00:00,Un Pour Toutes,,,29154.0,,2000
18449,2006-12-08 00:00:00,Unaccompanied Minors,Comedy,25000000.0,16655224.0,,2006
18450,1988-02-05 00:00:00,The Unbearable Lightness of Being,,,10006000.0,,1988
18451,2009-06-12 00:00:00,Unbeatable Harold,Comedy,,0.0,,2009
18452,2007-09-07 00:00:00,Der Unbekannte Soldat,Documentary,,9602.0,,2007
18453,2007-06-15 00:00:00,Unborn in the USA: Inside the War on Abortion,Documentary,,1476.0,,2007
18454,1991-03-31 00:00:00,The Unborn,,,0.0,,1991
18455,2009-01-09 00:00:00,The Unborn,Horror,16000000.0,42670410.0,,2009
18456,2011-12-31 00:00:00,Unbound Captives,Drama,,0.0,,2011
18457,2000-11-22 00:00:00,Unbreakable,Thriller/Suspense,73243106.0,94999143.0,,2000
18458,2014-12-25 00:00:00,Unbroken,Drama,,0.0,,2014
18459,2009-11-13 00:00:00,Uncertainty,Drama,,36689.0,,2009
18460,2011-12-31 00:00:00,Uncharted: Drake's Fortune,Adventure,,0.0,,2011
18461,1989-08-16 00:00:00,Uncle Buck,Comedy,,66758538.0,,1989
18462,1978-12-15 00:00:00,Uncle Joe Shannon,Drama,,3697.0,,1978
18463,2005-02-11 00:00:00,Uncle Nino,Comedy,,175000.0,,2005
18464,1983-12-16 00:00:00,Uncommon Valor,Action,,27900000.0,,1983
18465,2012-09-21 00:00:00,Unconditional,Drama,,741381.0,,2012
18466,1999-02-12 00:00:00,Unconditional Love,,,115202.0,,1999
18467,2004-08-13 00:00:00,Uncovered: The Whole Truth About the Iraq War,Documentary,,190424.0,,2004
18468,2006-06-16 00:00:00,Uncut,Comedy,,762.0,,2006
18469,2005-07-01 00:00:00,Undead,Horror,750000.0,41196.0,,2005
18470,2012-02-17 00:00:00,Undefeated,Documentary,,561054.0,,2012
18471,1969-01-01 00:00:00,The Undefeated,Western,,8000000.0,,1969
18472,2011-07-15 00:00:00,The Undefeated,Documentary,,100085.0,,2011
18473,2012-12-31 00:00:00,The Undeniable Charm of Sloppy Unruh,Comedy,,0.0,,2012
18474,2012-05-11 00:00:00,Under African Skies,Documentary,,0.0,,2012
18475,2010-12-31 00:00:00,Under and Alone,Action,,0.0,,2010
18476,1983-10-21 00:00:00,Under Fire,Drama,,5700000.0,,1983
